compra_renta,tipo,precio,superficie,municipio,recamaras,banios,publicado,sitio
Renta, Terreno En Renta ,MX$157.500,," Apodaca, Nuevo León ",,,Hace +30 días,Icasas.mx
Renta, Oficina En Renta Valle Ote(Mty) ,MX$24.000,  63 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Renta De Casa En El Uro ,MX$40.000,  300 m² ," Monterrey, Nuevo León ",  3 Rec. ,  5 Baños ,Hace +30 días,Lamudi
Renta, Departamento amueblado en renta en el centro ,MX$18.000,  70 m² ," Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +1 año,Vivanuncios
Renta, Departamento Renta En Torre Connexity ,MX$22.000,  90 m² ," Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Lamudi
Renta, Corporativo Vo Torre Dos ,,  842 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa En Renta En Carretera Nacional Zona Sur ,MX$35.000,  350 m² ," Monterrey, Nuevo León ",  3 Rec. ,  4 Baños ,Hace +30 días,Icasas.mx
Renta, Renta Moderno Depto Distrito Domo Santa Catarina ,MX$24.000,  95 m² ," Santa Catarina, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 17 días,Lamudi
Renta, Departamento En Renta En Sonoma En Monterrey ,MX$45.000,  222 m² ," Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Lamudi
Renta, Casa en renta en puerta de hierro ,MX$17.500,  212 m² ," Monterrey, Nuevo León ",  10 Rec. ,,Hace +30 días,Vivanuncios
Renta, Departamento en renta en valle poniente ,MX$22.000,  60 m² ," Santa Catarina, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +1 año,Vivanuncios
Renta, Departamentos Renta Monterrey Zona Mitras 40-DR-6468 ,MX$12.000,," 64460, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta," Departamentos, Renta, Del Valle, San Pedro Garza García ",,  450 m² ," 66220, San Pedro Garza García, Nuevo León ",  1 Rec. ,  3 Baños ,Hace +30 días,Icasas.mx
Renta, Local En Renta En Valle Poniente En San Pedro Garza García ,MX$36.576,  121 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Oficina En Renta En Valle Oriente En San Pedro Garza García ,MX$113.812,  303 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Bodega En Renta De 850 Metros En Parque Industrial Huinalá Apodaca Nuevo León ,MX$75.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Departamento amueblado con ideal ubicación en Cadereyta, Nuevo León-70931 ",MX$8.500,  70 m² ," Cadereyta Jiménez, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta," Departamento en Renta, Apodaca, Nuevo León ",MX$19.000,  74 m² ," 66604, Apodaca, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 17 días,Vivanuncios
Renta," Renta de casa fuentes de anahuac, en san nicolas de los garza, nuevo leon ",MX$12.000,," 66444, San Nicolás de los Garza, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Departamento en renta Cumbres 1° sec Monterrey ,MX$10.000,  150 m² ," 64610, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 11 días,Vivanuncios
Renta, Oficina En Renta En El Centro En Monterrey ,MX$8.000,  25 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa en renta en col. Mitras centro en monterrey ,MX$20.000,," 64460, Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 3 días,Vivanuncios
Renta, Edificio En Renta Centro Monterrey ,MX$310.000,  1.410 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Icasas.mx
Renta," Casa amueblada en renta en anahuac, san patricio ",MX$23.000,," General Escobedo, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Departamento en renta en novus sendero ,MX$7.500,," 66070, General Escobedo, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 20 días,Vivanuncios
Renta, Departamento En Renta San Jerónimo ,MX$26.500,  110 m² ," Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Renta," Bodega Renta Apodaca, Zona Santa Rosa ",MX$82.200,  1.096 m² ," Apodaca, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamento en renta en san nicolás ,MX$12.500,  100 m² ," 66495, San Nicolás de los Garza, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Terreno En Renta En Avenida Teofilo Salinas Y Benito Juarez ,MX$15.000,," Benito Juárez, Juárez, Nuevo León ",,,Hace +30 días,Icasas.mx
Renta, Casa en Renta Montealban Residencial cerca del Uro en Monterrey ,MX$42.000,  376 m² ," 64986, Monterrey, Nuevo León ",  3 Rec. ,  5 Baños ,Hace 2 días,Vivanuncios
Renta, Bodegasenrentaentepeyac ,MX$97.500,  1.500 m² ," Santa Catarina, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Local En Renta En Centrito Valle San Pedro Garza García ,MX$30.000,  60 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta," PRO5494 Departamentos en Renta, Villa del Río en Monterrey ",MX$10.000,," 64850, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace 6 días,Vivanuncios
Renta, Quintas Renta Santiago 40-QR-6305 ,MX$32.000,  30 m² ," 67300, Los Rodriguez, Santiago, Santiago, Nuevo León ",  10 Rec. ,  7 Baños ,Hace +30 días,Vivanuncios
Renta, Terreno - Apodaca ,MX$67.394,," Apodaca, Nuevo León ",,,Hace +30 días,Icasas.mx
Renta," PRO5234 Casas en Renta, Punta Esmeralda en Juarez ",MX$8.500,  120 m² ," 67289, Juárez, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Valle oriente ,MX$180.000,  339 m² ," San Pedro Garza García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta, Oficina En Renta Torre Martel Valle Ote ,MX$93.000,  225 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Oficina Renta Valle Oriente (Mty) ,MX$22.000,  58 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Bodegasenrentaenapodaca Centro ,,  7.222 m² ," Apodaca, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Terreno Comercial En Renta En Ciénega De Flores ,MX$75.000,," Ciénega de Flores, Nuevo León ",,,Hace +30 días,Icasas.mx
Renta, Casa Renta En Guadalupe ,MX$16.000,  165 m² ," Guadalupe, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Renta," Casa en renta en mitras sur para escuela, asilo, notaria, centro medico! ",MX$189.000,," 64020, Monterrey, Nuevo León ",  5 Rec. ,  6 Baños ,Hace +30 días,Vivanuncios
Renta, Oficina En Chroma (San Pedro Gza Gcìa) ,MX$37.000,  55 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Departamento en renta, Del Valle, San Pedro Garza García, Nuevo León, Ejecutivos amueblados ",MX$16.000,  22 m² ," San Pedro Garza García, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Terreno En Renta De 3 Hectáreas Huinalá Apodaca Nuevo León ,MX$300.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Terreno En Renta 4873,17 Metros En San Nicolas De Los Garza Nuevo Leon ",MX$175.000,," San Nicolás de los Garza, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Renta Casa La Joya Residencial Monterrey Nuevo Leon a 7 Minutos Esfera ,MX$35.000,," Monterrey, Nuevo León ",  2 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta, Oficina En Renta En Valle Oriente En San Pedro Garza García ,MX$149.077,  425 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Oficina En Renta ,,  453 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Terreno En Renta 202236 Col. Buenos Aires Monterrey. N. L ,MX$174.200,," Monterrey, Nuevo León ",,,Hace +30 días,Icasas.mx
Renta, Oficinasenrentaenroma ,MX$50.000,  500 m² ," Roma, Monterrey, Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamento en renta en col. Cumbres 3 en monterrey ,MX$10.000,," 64349, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 26 días,Vivanuncios
Renta, Local Comercial En San Pedro ,MX$67.000,  390 m² ," San Pedro Garza García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Renta, Casa En Renta En El Centro En Monterrey ,MX$18.000,  300 m² ," Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Lamudi
Renta, Renta De Local Comercial Plaza Trefontane ,MX$14.000,  40 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Terreno Excelente Ubicación Ideal Bodegas ,MX$168.245,  4.807 m² ," 67198, Guadalupe, Nuevo León ",,,Hace 26 días,Icasas.mx
Renta, Bodega Renta Apodaca ,,  7.000 m² ," Apodaca, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamento en renta colonia lomas-chepevera ,MX$9.500,," 64347, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Oficina Renta Citica De 120m2 Amueblada ,MX$60.000,  120 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamento amueblado en renta en zona obispado ,MX$22.000,," Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 16 días,Vivanuncios
Renta, Casas Renta Monterrey Zona Cumbres 62-CR-1968 ,MX$20.000,  12 m² ," 64345, Monterrey, Nuevo León ",  3 Rec. ,  4 Baños ,Hace 2 días,Vivanuncios
Renta," Casa Ideal Para Oficinas, Academia, Consultorios ",MX$38.000,," Monterrey, Nuevo León ",,,Hace +1 año,Icasas.mx
Renta, Departamento en Renta en Apodaca - Nave 01 ,MX$19.000,," El Milagro, Galeana, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +1 año,Vivanuncios
Renta, Departamentosenrentaennueva Lindavista ,MX$9.300,  90 m² ," Guadalupe, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Lamudi
Renta, Local En Renta Carretera Nacional Ffrente A La Rioja ,MX$26.550,  59 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamento en renta en los arcángeles ,MX$40.000,  250 m² ," San Pedro Garza García, Nuevo León ",  2 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta, Departamento en Renta en San Jerónimo ,MX$15.000,  117 m² ," Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 19 días,Vivanuncios
Renta," Fraccionamiento Valle De Las Grutas, García N. L ",MX$30.000,  650 m² ," 66023, García, Nuevo León ",,,Hace 26 días,Icasas.mx
Renta, Oficina En Renta En Valle Oriente En San Pedro Garza García ,MX$341.161,  863 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Renta De Oficina Calzada Del Valle San Pedro Garza Garcia ,MX$326.312,  522 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Terrenos En Renta (Pads) │ Carretera Nacional │ Zona Los Cristales ,,," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Arboleda dahlia ,MX$75.000,  260 m² ," San Pedro Garza García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta," Departamento en Renta, San Pedro Garza García, Nuevo León ",MX$15.000,  45 m² ," 66236, San Pedro Garza García, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta," Locales En Renta En Colonia Concordia Escobedo, Nuevo León ",MX$20.000,," General Escobedo, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Bodega En Renta De 2100 Metros En Parque Apodaca Nuevo León ,MX$178.500,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Terreno En Renta De 680 Metros Comercial Sobre Avenida Guadalupe Nuevo León ,MX$50.000,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Renta," PRO5457 Casas en Renta, Ampliación Valle del Mirador en San Pedro Garza Garcia ",MX$24.000,  297 m² ," 66260, San Pedro Garza García, Nuevo León ",  6 Rec. ,  4 Baños ,Hace +30 días,Vivanuncios
Renta, Terreno Comercial De 2 Frentes ,MX$7.000,  252 m² ," García, Nuevo León ",,,Hace 26 días,Icasas.mx
Renta, Departamentos Renta Monterrey 40-DR-6653 ,MX$10.000,," 64360, Monterrey, Nuevo León ",  3 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta," Oficina En Renta A Unos Pasos De Cintermex, Col. Obrera, Monterrey ",MX$13.500,  125 m² ," Monterrey, Nuevo León ",,,Hace 23 días,Lamudi
Renta, Locales Renta Pedregal De Guadalupe ,MX$4.900,  40 m² ," Guadalupe, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamento Renta En San Pedro Chipinque ,MX$34.000,  165 m² ," San Pedro Garza García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Renta, Oficina En Renta En Brisas Acapulco En Contry ,MX$10.000,  37 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa En Renta Cumbres San Agustin ,MX$16.000,  182 m² ," 64349, San Agustin, Los Herreras, Nuevo León ",  4 Rec. ,  3 Baños ,Hace 21 días,Icasas.mx
Renta, Casa en renta en residencial la escondida ,MX$25.000,  250 m² ," La Escondida, Aramberri, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Local Sport City Insurgentes ,MX$216.562,  625 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Bodega Regio Parque Industrial ,MX$53.000,," Santa Catarina, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casas Renta Monterrey Zona Cumbres 24-CR-6832 ,MX$12.000,  9 m² ," 64370, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 12 días,Vivanuncios
Renta," Renta De Oficinas, Locales En Edificio Terranova, Col Cumbres ",MX$13.900,  40 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa En Renta Bosques De Lindavista 202227 San Nicolas. N. L ,MX$12.000,  230 m² ," San Nicolás de los Garza, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Icasas.mx
Renta," Casa En Renta Col. Valle De Nogalar, San Nicolas De Los Garza ",MX$40.000,  363 m² ," San Nicolás de los Garza, Nuevo León ",  5 Rec. ,  4 Baños ,Hace +30 días,Lamudi
Renta, Renta Casa 2 Rec Arboledas de Santa Rosa Apodaca ,MX$6.800,," 66614, Apodaca, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 16 días,Vivanuncios
Renta, Local Comercial Sobre Ave. Gonzalitos 200 M2 Col. Leones ,MX$25.000,  200 m² ," Monterrey, Nuevo León ",,,Hace 10 días,Lamudi
Renta, Oficina En Renta En Real San Agustín En San Pedro Garza García ,MX$311.030,  647 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamento los nogales ,MX$120.000,  355 m² ," San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +1 año,Vivanuncios
Renta, Departamento En Renta 926 Col. Hercules Gpe. N. L ,MX$13.000,," Guadalupe, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Icasas.mx
Renta, Bodega Industrial En Renta En Churubusco En Monterrey ,MX$70.000,  700 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Oficinas En Valle ,MX$150.000,  480 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Casa en renta en urbiquinta montecarlo, san nicolas de los garza ",MX$12.500,," 66478, San Nicolás de los Garza, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Local En Renta En Plaza Comercial Colonia Del Valle ,MX$18.500,  40 m² ," San Pedro Garza García, Nuevo León ",,,Hace 23 días,Lamudi
Renta, Terreno En Renta De 3000 Metros Avenida Santo Domingo San Nicolás De Los Garza ,MX$65.000,," San Nicolás de los Garza, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Departamento en renta en Prados de La Cieneguita, Apodaca, Nuevo León ",MX$4.200,  35 m² ," Apodaca, Nuevo León ",  1 Rec. ,  1 Baños ,Hace 11 días,Vivanuncios
Renta, Departamento En Renta En Centro De Monterrey Nuevo Leon ,MX$28.100,  106 m² ," Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Renta, Terreno Comercial Renta 2250 Metros Av. Concordia Apodaca Nuevo Leon ,MX$135.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Casa en renta en las cruces club de golf, apodaca, nuevo leon ",MX$14.500,," 66620, Apodaca, Nuevo León ",  3 Rec. ,  4 Baños ,Hace +30 días,Vivanuncios
Renta, Colonia Anahuac ,MX$4.500,," 65040, Anáhuac, Nuevo León ",,,Hace 26 días,Icasas.mx
Renta, Bodega Renta Guadalupe Finsa ,MX$243.000,  2.700 m² ," Guadalupe, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Loft en Renta en Nexxus Cristal Escobedo N. L ,MX$7.500,  35 m² ," 66055, General Escobedo, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Terreno En Santa Maria La Floreña ,MX$37.000,," Pesquería, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa En Renta En Apodaca Fraccionamiento Jacarandas ,MX$8.000,  120 m² ," Apodaca, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 3 días,Lamudi
Renta," Bodega En Renta, Av. Rangel Frias ",MX$55.000,  1.000 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Atención Cadenas Comerciales ,MX$38.000,  416 m² ," 64280, Monterrey, Nuevo León ",,,Hace 26 días,Icasas.mx
Renta, Renta Local Comercial Colonia Villa Alegre Monterrey Nl ,MX$15.000,  210 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Casa en Renta Amueblada Residencial Aviana, Escobedo ",MX$12.500,  130 m² ," 66057, General Escobedo, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +1 año,Vivanuncios
Renta, Bodega Renta Apodaca ,MX$109.800,  1.525 m² ," Apodaca, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Local En Renta En Av. José Vasconcelos En San Pedro Garza García ,MX$22.500,  52 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa en renta en dominio cumbres ,MX$15.600,," García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Loft En San Pedro Garza García ,MX$16.500,  44 m² ," San Pedro Garza García, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Icasas.mx
Renta, Hermosa Casa en RENTA en Cumbres Cerradas ,MX$19.000,  210 m² ," Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 28 días,Vivanuncios
Renta, Localesenrentaencontry ,MX$18.900,  45 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Oficinas En Renta Centro Monterrey ,MX$95.000,  785 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Bodega En Renta En Parque Kalos Santa Catarina ,,  2.078 m² ," Santa Catarina, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamentos Renta Monterrey 62-DR-1967 ,MX$12.300,," 64180, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 4 días,Vivanuncios
Renta, Departamento En Renta 202226 Paseo De Los Angeles San Nicolas N. L ,MX$8.500,  120 m² ," San Nicolás de los Garza, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Icasas.mx
Renta, Casas Renta Juárez Zona Juárez 40-CR-5871 ,MX$5.500,  6 m² ," 67260, Juárez, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Locales Renta Pedregal De Guadalupe ,MX$4.900,  40 m² ," Guadalupe, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamento Torre Lucena ,MX$150.000,  334 m² ," San Pedro Garza García, Nuevo León ",  3 Rec. ,  4 Baños ,Hace +30 días,Lamudi
Renta, Oficina En Renta En Losoles ,MX$34.255,  95 m² ," San Pedro Garza García, Nuevo León ",,,Hace 9 días,Lamudi
Renta, Casa en renta pet friendly puerta de hierro cumbres monterrey ,MX$17.500,," Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 9 días,Vivanuncios
Renta, Departamento En 2do Nivel ,MX$13.500,  55 m² ," Roma, Monterrey, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 9 días,Icasas.mx
Renta, Bodega En Renta De 3000 Metros En Parque Santa Catarina Nuevo León ,MX$255.000,  2.450 m² ," Santa Catarina, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Local En Renta De 320 Metros Comercial Centro Guadalupe Nuevo León ,MX$35.000,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta 2600 Metros San Nicolas De Los Garza Nuevo Leon ,MX$170.000,," San Nicolás de los Garza, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Casa en Renta, Monterrey, Nuevo León ",MX$105.000,  800 m² ," 64890, Monterrey, Nuevo León ",  4 Rec. ,  5 Baños ,Hace 17 días,Vivanuncios
Renta, Casa Equipada En Renta Cumbres Elite En Monterrey N. L ,MX$25.000,  250 m² ," Monterrey, Nuevo León ",  4 Rec. ,  5 Baños ,Hace 2 días,Lamudi
Renta," Torre luzia, departamento en renta, santa lucia ",MX$19.000,  50 m² ," Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta," Terreno En Renta, Santa Maria, Pesqueria ",MX$37.000,," Pesquería, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Terreno En Rente En Santiago ,MX$188.600,," Santiago, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Oficina Edificio Gonzalitos ,MX$41.420,  215 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamento Tipo Loft Col. Buenos Aires ,MX$9.000,," Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Icasas.mx
Renta, Departamento Ph En Renta En Lomas Del Valle En San Pedro Garza García ,MX$79.000,  500 m² ," San Pedro Garza García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Lamudi
Renta, Departamento en renta amueblado pet friendly avenida vasconcelos del valle san pedro ,MX$18.000,," San Pedro Garza García, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta," Bodega En Renta, Guadalupe ",MX$127.000,  1.960 m² ," Guadalupe, Nuevo León ",,,Hace 9 días,Lamudi
Renta, Oficina En Renta Torre Sofia ,MX$150.000,  180 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
